user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
Christrebil,14,15:43,2014,33:29,2012,1:14:36,2016,,,"1,449 mi",320,182 hrs,"16,559 ft"
JessicaLyons,14,22:41,2016,51:10,2016,1:55:30,2016,,,313 mi,130,59 hrs,"5,623 ft"
mottjd,14,14:50,2013,31:11,2013,1:05:47,2013,2:18:12,2015,"4,694 mi",629,538 hrs,"58,549 ft"
chris.wolff,13,21:02,2018,50:27,2016,2:41:30,2017,5:38:19,2017,439 mi,80,88 hrs,"31,994 ft"
BullsPippen,14,19:34,2017,40:50,2017,1:29:22,2017,3:35:34,2016,"1,489 mi",223,196 hrs,"14,468 ft"
David_Finkbiner,14,22:50,2017,45:53,2016,1:38:44,2016,3:47:14,2016,"1,067 mi",133,180 hrs,"66,909 ft"
BETO666LANDA,14,28:19,2016,53:02,2014,2:02:10,2014,,,"2,192 mi",113,176 hrs,"20,333 ft"
14876371-2095-4195-b4e5-4176032b4586,14,23:16,2017,53:45,2017,1:57:37,2017,4:34:42,2017,488 mi,86,94 hrs,"21,566 ft"
jorgereynal,14,19:34,2016,39:50,2015,1:32:37,2016,3:48:21,2015,"5,389 mi",505,525 hrs,"760,883 ft"
camilogiraldoroa,14,24:22,2015,47:22,2017,1:44:52,2017,5:05:19,2013,"1,243 mi",109,117 hrs,"32,758 ft"
nbarrios,14,25:06,2017,52:02,2018,1:59:04,2017,,,"4,596 mi",507,516 hrs,"84,376 ft"
Mutikafu,14,24:52,2017,53:46,2017,2:08:41,2017,5:14:38,2017,561 mi,80,92 hrs,"17,073 ft"
dee1983,14,24:56,2015,49:11,2014,2:03:45,2015,,,"1,926 mi",156,197 hrs,"59,266 ft"
Sybs43,14,31:40,2017,1:07:47,2016,2:35:31,2017,5:57:42,2017,225 mi,50,49 hrs,908 ft
RobJSimpson,14,26:17,2017,52:55,2017,2:04:06,2017,,,"1,495 mi",138,156 hrs,"39,800 ft"
7ddc8b33-344e-4408-b13c-9d064747c759,14,27:55,2017,1:29:14,2017,4:37:57,2017,,,537 mi,110,148 hrs,"13,753 ft"
MariaElling,14,18:31,2017,38:03,2017,1:46:20,2017,,,"5,120 mi",387,407 hrs,"92,766 ft"
PhilippeBoue,14,18:47,2014,39:31,2013,1:31:36,2013,3:16:49,2013,"7,181 mi",518,659 hrs,"256,104 ft"
BaddDogg,13,21:08,2017,45:43,2017,1:44:00,2017,3:58:27,2017,893 mi,155,138 hrs,"20,295 ft"
iscooo07,13,,,,,2:06:54,2015,,,191 mi,26,28 hrs,"4,436 ft"
RodriguezStrong1,12,28:18,2016,1:03:47,2015,2:28:28,2014,5:40:21,2015,437 mi,56,68 hrs,"7,244 ft"
Alexander-Nuske,13,22:26,2017,45:56,2017,1:51:19,2017,3:48:31,2017,592 mi,88,94 hrs,"4,847 ft"
edhawkins,14,18:47,2016,39:42,2016,1:21:55,2012,,,"5,738 mi",431,478 hrs,"130,955 ft"
trainerjaycface,14,22:00,2017,47:22,2017,1:44:31,2017,,,"3,005 mi",221,228 hrs,"4,541 ft"
ace213,14,25:21,2017,1:02:35,2016,2:29:25,2017,,,"1,313 mi",182,181 hrs,"40,702 ft"
Run_Villalobos,13,23:09,2016,49:52,2015,1:43:23,2015,3:48:46,2016,137 mi,29,21 hrs,863 ft
PaceySteppinstrong,14,36:19,2016,1:18:36,2016,3:02:08,2015,,,191 mi,140,88 hrs,"3,152 ft"
RonaldoRamos,14,21:48,2013,47:18,2012,1:45:51,2012,4:06:43,2013,"1,140 mi",345,323 hrs,"37,392 ft"
DianeThelen,14,42:45,2016,1:14:09,2016,2:40:11,2016,,,577 mi,23,56 hrs,"16,838 ft"
salinajd,14,20:45,2010,45:45,2011,1:37:24,2010,3:29:01,2010,0 mi,0,0 hrs,0 ft
alpitcaithly,14,21:59,2015,45:42,2016,1:49:55,2016,,,284 mi,68,28 hrs,"1,773 ft"
gordonchristie,14,17:43,2011,37:31,2012,1:21:00,2012,2:51:17,2012,"2,548 mi",529,361 hrs,"17,090 ft"
MyDadVentures,14,34:11,2016,1:23:36,2016,3:15:10,2016,8:39:00,2016,280 mi,82,67 hrs,"2,324 ft"
RustyOiler,14,18:07,2017,38:31,2017,1:25:58,2018,3:39:04,2017,600 mi,160,144 hrs,"31,281 ft"
Runrusso,14,17:34,2015,37:10,2016,1:22:05,2016,,,"1,090 mi",205,135 hrs,"1,536 ft"
tecc09,14,26:35,2017,53:29,2016,2:11:42,2016,5:02:46,2016,610 mi,203,152 hrs,"6,545 ft"
robinsonwp,14,21:55,2016,48:20,2016,1:45:18,2015,3:54:54,2011,"4,147 mi",579,349 hrs,"64,952 ft"
WeekendWarrior_G,14,,,,,1:56:30,2016,4:17:16,2017,88 mi,25,14 hrs,210 ft
4e1e3af3-0f20-491a-8e70-6ecd23b5d6fe,14,28:36,2017,59:35,2017,2:26:49,2018,,,395 mi,147,71 hrs,"1,087 ft"
0782cdee-1cc0-45e2-b51a-e948d241ec0b,14,27:26,2018,56:51,2018,2:05:12,2017,4:46:22,2018,697 mi,138,126 hrs,"3,986 ft"
zeniya,14,24:47,2013,51:57,2013,2:25:15,2014,,,"2,800 mi",327,387 hrs,"1,345,802 ft"
M101580C,13,19:10,2017,39:07,2018,1:30:09,2018,3:30:35,2017,"1,414 mi",336,192 hrs,"5,840 ft"
AJUltrarunner,14,19:41,2017,39:45,2013,1:28:42,2016,2:59:50,2016,"1,649 mi",209,247 hrs,"75,206 ft"
acavada,14,20:50,2015,44:42,2015,1:37:07,2015,3:32:02,2015,416 mi,64,63 hrs,"1,803 ft"
9262969c-eb35-4e68-b956-c553b79a777e,14,17:57,2017,37:00,2017,1:25:49,2017,,,"1,656 mi",302,202 hrs,"14,647 ft"
JayWimberly,14,,,,,1:24:29,2015,2:55:01,2014,"1,093 mi",155,144 hrs,"7,792 ft"
joesaenz,14,34:36,2016,,,,,6:34:39,2016,77 mi,22,14 hrs,196 ft
JMikeRunning1,14,17:10,2015,35:26,2016,1:19:36,2015,2:55:10,2015,809 mi,149,100 hrs,"8,593 ft"
gabelucido77,14,,,35:35,2016,1:18:00,2016,2:52:00,2014,"1,441 mi",467,190 hrs,"9,648 ft"
a4053fe4-c50d-445e-a0ca-5576a7f23159,14,18:22,2017,37:38,2017,1:26:26,2017,2:59:12,2017,"1,181 mi",181,160 hrs,"18,645 ft"
Travis73,14,18:50,2014,38:45,2015,1:21:24,2018,2:59:16,2014,"2,810 mi",356,352 hrs,"21,290 ft"
WCBonneau,14,17:49,2017,39:20,2017,1:25:01,2017,3:11:48,2017,"1,903 mi",269,257 hrs,"21,934 ft"
markitos01,14,20:01,2017,41:09,2017,1:29:51,2018,3:02:40,2018,"2,273 mi",355,307 hrs,"17,674 ft"
ericweiss7,14,26:43,2013,59:16,2014,2:10:19,2014,5:18:11,2015,73 mi,16,15 hrs,"4,024 ft"
TDAWGG54,14,38:09,2017,1:17:14,2017,2:52:09,2017,,,399 mi,121,118 hrs,"1,507 ft"
DoubleD2375,14,29:21,2016,1:00:36,2017,2:18:07,2017,4:48:45,2017,"2,954 mi",381,379 hrs,"29,049 ft"
bradlambeth,14,20:45,2016,43:52,2016,1:39:13,2016,,,"1,821 mi",238,243 hrs,"32,669 ft"
theonlycatalina,14,23:42,2014,49:54,2015,1:48:55,2016,4:14:35,2016,"1,216 mi",235,196 hrs,"37,608 ft"
aavoian,14,18:29,2017,38:07,2017,1:24:42,2017,2:58:27,2018,"1,687 mi",256,250 hrs,"19,199 ft"
JasonS45,14,26:32,2016,,,2:23:32,2016,,,482 mi,281,102 hrs,497 ft
maflore3,13,20:42,2016,42:07,2016,1:33:53,2016,,,932 mi,209,154 hrs,"4,880 ft"
Datsme40,14,45:09,2015,1:32:08,2015,3:18:12,2015,,,310 mi,83,91 hrs,"3,811 ft"
Duke6599,14,29:36,2017,1:03:13,2017,2:52:00,2017,,,335 mi,101,57 hrs,"1,575 ft"
arildjakobsen,13,20:45,2015,1:08:05,2017,1:37:16,2018,,,"1,415 mi",408,390 hrs,"36,681 ft"
ironman2304,14,,,49:51,2009,1:43:34,2010,3:47:36,2012,"3,007 mi",224,355 hrs,"215,421 ft"
jeff713,14,20:21,2016,44:47,2016,14:25,2017,3:32:51,2015,"1,436 mi",233,240 hrs,"9,292 ft"
chelseahill2011,14,19:11,2015,39:41,2015,1:33:07,2015,,,"1,055 mi",245,158 hrs,"6,548 ft"
Psycho61,14,23:59,2013,46:34,2013,1:43:58,2013,3:46:30,2014,"1,689 mi",243,275 hrs,"6,586 ft"
JoseeMorin443,14,32:05,2015,1:16:50,2015,2:46:47,2017,,,806 mi,216,184 hrs,"4,680 ft"
racheldgarza,14,31:18,2017,1:06:47,2018,2:26:43,2018,,,234 mi,63,45 hrs,"1,439 ft"
jesseruby,14,18:37,2018,37:03,2017,1:28:35,2018,3:24:32,2017,"2,517 mi",583,388 hrs,"16,445 ft"
JayBird1980,14,21:35,2018,45:24,2018,1:46:01,2017,3:50:57,2018,"1,139 mi",205,171 hrs,"3,598 ft"
marathonjnguyen,14,20:28,2017,45:03,2017,1:43:11,2017,4:06:05,2014,"1,445 mi",250,216 hrs,"4,338 ft"
HardcorePork,14,23:33,2016,51:23,2016,1:53:42,2016,4:12:05,2016,215 mi,57,37 hrs,"3,259 ft"
ThatiMoreira,13,24:08,2016,49:23,2016,1:54:50,2015,4:00:12,2016,210 mi,37,32 hrs,"1,089 ft"
yvespuisieux,13,21:45,2017,47:35,2017,1:41:56,2018,3:33:45,2017,"3,280 mi",406,409 hrs,"222,050 ft"
Cherchomshik,14,27:28,2016,54:50,2017,2:14:22,2016,4:55:10,2016,"1,739 mi",326,312 hrs,"25,003 ft"
shinkebein,14,27:09,2017,1:02:02,2015,1:53:54,2014,,,709 mi,142,102 hrs,"11,922 ft"
catgenzer,13,25:39,2014,55:49,2014,2:06:49,2014,,,723 mi,115,119 hrs,"1,637 ft"
johne87106,13,24:52,2016,51:35,2017,1:59:02,2016,6:37:13,2017,"2,216 mi",401,318 hrs,"84,447 ft"
DRTHURMAN301,14,30:34,2015,,,2:18:30,2015,,,957 mi,130,136 hrs,"6,740 ft"
NormaPicon,14,28:07,2013,1:06:31,2012,2:13:35,2009,4:40:21,2010,105 mi,116,125 hrs,0 ft
Torepeedo99a,14,22:32,2018,51:54,2016,2:03:27,2016,4:47:28,2015,"4,416 mi",432,436 hrs,"67,750 ft"
emb4475,14,33:19,2016,1:09:01,2018,2:42:30,2017,,,"1,641 mi",258,237 hrs,"15,630 ft"
jstassi,14,22:00,2016,52:45,2017,2:12:26,2016,,,"2,150 mi",237,208 hrs,"10,272 ft"
martyreed,14,21:15,2016,47:35,2017,1:46:59,2015,,,"5,494 mi",410,455 hrs,"71,886 ft"
MaryL82,14,27:40,2017,1:02:59,2017,2:14:05,2017,5:01:21,2016,770 mi,181,151 hrs,"14,349 ft"
NutMegz83,14,28:35,2015,57:12,2015,2:03:03,2015,,,685 mi,132,159 hrs,"18,038 ft"
PMcMichael,14,8:34.5,2016,18:20,2016,49:21,2016,,,"3,981 mi",401,328 hrs,"46,775 ft"
Rheannusie,14,21:56,2017,58:36,2017,2:14:13,2017,,,,,,
RunnerRyanS,14,26:49,2015,55:17,2015,2:21:42,2015,,,"1,682 mi",203,231 hrs,"5,640 ft"
TatianaPatel,14,25:08,2015,54:32,2016,1:57:42,2016,4:44:46,2017,"4,643 mi",336,403 hrs,"80,748 ft"
av8rsteph,14,21:18,2013,46:36,2013,1:43:52,2013,4:26:17,2017,"2,799 mi",401,408 hrs,"54,137 ft"
Rbsaunders86,14,19:00,2017,39:26,2017,1:26:11,2017,2:58:09,2018,"1,192 mi",179,149 hrs,"5,609 ft"
taidesouza1,14,16:27,2016,33:57,2016,1:18:00,2017,,,"1,200 mi",295,157 hrs,"28,483 ft"
ozcanozbek,14,21:25,2016,45:47,2016,1:49:30,2016,4:40:08,2016,118 mi,23,21 hrs,"5,086 ft"
cristian.cucco.multiplus,14,19:55,2016,42:52,2017,1:40:20,2017,4:02:21,2017,"1,665 mi",297,220 hrs,"97,907 ft"
darknesslesseve,14,20:29,2018,44:14,2016,1:40:33,2016,4:00:50,2018,"1,492 mi",223,253 hrs,"34,075 ft"
ASENAM,14,22:41,2017,47:28,2017,2:00:00,2018,,,988 mi,73,98 hrs,"65,194 ft"
tonythomasruns,14,18:41,2015,40:57,2016,1:29:56,2015,3:27:04,2014,215 mi,61,32 hrs,"14,591 ft"
heimendo,14,2:17.1,2015,8:17.1,2015,2:33:20,2015,,,0 mi,0,0 hrs,0 ft
pvismans,12,22:44,2016,48:46,2016,2:02:58,2014,4:18:36,2014,"5,368 mi",154,312 hrs,"150,085 ft"
mfranke4,14,23:12,2015,48:18,2015,1:45:17,2015,3:37:09,2015,"1,956 mi",213,225 hrs,"20,887 ft"
Ortho.Dave,14,21:06,2015,4:31.6,2017,1:40:18,2015,,,"5,663 mi",228,319 hrs,"74,297 ft"
TMattix,13,22:24,2012,50:24,2013,2:05:41,2014,4:21:54,2014,249 mi,65,55 hrs,265 ft
fvolny4,12,18:03,2017,38:16,2017,1:23:40,2017,3:05:55,2017,"2,960 mi",350,462 hrs,"189,251 ft"
AnsleyProctor,13,24:01,2015,49:12,2015,1:44:09,2015,3:33:36,2015,"2,486 mi",402,381 hrs,"91,077 ft"
mardesanctis,14,24:30,2014,49:23,2011,1:49:11,2015,3:59:41,2012,79 mi,13,26 hrs,"9,642 ft"
JenHudsonMosher,14,24:22,2012,46:17,2013,1:45:45,2013,,,,,,
RunnerChick73,14,21:12,2013,46:07,2015,1:40:53,2015,4:24:56,2014,"2,286 mi",467,437 hrs,"104,828 ft"
arwerni,14,,,,,1:39:04,2017,,,879 mi,129,112 hrs,"24,546 ft"
bennyhaha_,14,38:38,2015,,,2:23:02,2012,,,18 mi,4,2 hrs,656 ft
chris.thorendahl,14,17:24,2015,39:04,2015,1:24:50,2016,3:15:24,2015,"2,131 mi",268,320 hrs,"51,835 ft"
edenn,3,20:19,2017,41:24,2017,1:38:42,2017,3:49:31,2017,551 mi,65,73 hrs,"13,842 ft"
Alvaro_G,11,26:47,2016,58:24,2018,2:33:54,2017,,,"1,268 mi",159,186 hrs,"80,549 ft"
PeteZahut,14,16:10,2017,37:51,2016,1:26:14,2017,,,"1,698 mi",563,205 hrs,"16,646 ft"
stepcrocker,14,16:03,2016,35:08,2017,1:22:24,2017,2:56:21,2018,"1,665 mi",510,188 hrs,"20,203 ft"
emmettmcmahon,14,16:32,2015,34:41,2016,1:22:09,2017,,,"1,868 mi",582,235 hrs,"37,095 ft"
LukeBricca,14,15:40,2016,35:00,2016,1:22:42,2016,,,"1,617 mi",239,192 hrs,"44,928 ft"
trentjbrendel,14,14:19,2017,30:24,2016,1:07:55,2017,,,"2,990 mi",340,326 hrs,"157,155 ft"
Jordan_Rahe,13,16:31,2016,37:00,2015,1:25:41,2015,,,811 mi,190,95 hrs,"11,975 ft"
BenjaminHolland,14,23:11,2014,41:51,2015,1:41:52,2015,,,0 mi,0,0 hrs,0 ft
jaxonclausen,14,15:54,2016,36:41,2015,1:26:24,2016,,,449 mi,116,63 hrs,"10,825 ft"
remington.breeze,13,17:38,2014,35:50,2014,1:26:01,2014,,,"2,986 mi",566,330 hrs,"66,134 ft"
Bodhi74,11,23:13,2018,56:58,2018,2:12:24,2018,,,243 mi,42,43 hrs,"15,896 ft"
ChristopheBarrucq,11,,,35:23,2015,1:17:25,2014,2:43:12,2015,"1,502 mi",218,194 hrs,"40,287 ft"
kontchou,13,21:15,2017,39:41,2015,1:27:57,2015,3:24:23,2012,"1,197 mi",160,177 hrs,"88,730 ft"
SEBETMARILOU24,14,19:15,2016,40:02,2017,1:32:47,2016,3:23:10,2017,"1,218 mi",254,145 hrs,"56,047 ft"
JeffNorse,14,19:13,2015,39:00,2015,1:29:53,2015,4:05:47,2017,"1,229 mi",232,216 hrs,"58,392 ft"
Jrewing31,14,18:36,2015,39:49,2016,1:26:36,2016,,,"5,325 mi",423,731 hrs,"408,505 ft"
Publici,14,26:52,2015,42:56,2011,1:41:10,2012,,,386 mi,74,54 hrs,"14,744 ft"
Maxoo87,14,18:00,2017,38:51,2016,1:54:08,2017,,,"1,175 mi",152,276 hrs,"104,876 ft"
Quentin310,14,19:17,2014,39:25,2015,1:27:05,2017,3:14:09,2015,"1,106 mi",135,97 hrs,"25,765 ft"
Reynald,14,18:18,2016,43:23,2016,1:50:12,2015,,,"1,148 mi",83,99 hrs,"56,430 ft"
erol.mujanovic,14,20:05,2015,41:56,2015,1:28:43,2010,3:22:08,2015,818 mi,350,188 hrs,"17,798 ft"
Jarlaxe31,13,20:33,2016,43:07,2016,1:43:43,2016,3:42:32,2016,"1,758 mi",148,189 hrs,"77,890 ft"
jmsoto,14,19:28,2016,42:08,2016,1:36:50,2016,,,"1,368 mi",220,214 hrs,"141,686 ft"
Feuvif,14,12:53,2016,39:10,2016,1:44:08,2017,,,"1,797 mi",324,204 hrs,"95,104 ft"
M_Babak64,14,22:18,2017,48:42,2017,2:04:40,2017,,,679 mi,258,144 hrs,"9,557 ft"
PatrickBoulongne,13,19:50,2016,41:03,2015,1:29:30,2017,,,"1,526 mi",114,160 hrs,"90,496 ft"
fanfan39120,14,22:47,2015,51:24,2015,1:51:47,2015,,,0 mi,27,7 hrs,0 ft
traileur62,14,19:05,2016,40:22,2016,1:37:00,2016,3:56:55,2017,"1,252 mi",154,175 hrs,"56,440 ft"
FL31,14,21:33,2016,45:24,2016,1:40:29,2016,,,"1,054 mi",186,168 hrs,"72,628 ft"
sylvano81OM,13,17:51,2016,37:06,2015,1:25:28,2016,2:57:12,2016,"1,598 mi",345,226 hrs,"25,972 ft"
Bondesan76,14,21:03,2017,42:54,2016,1:33:48,2016,3:54:17,2017,"1,225 mi",157,185 hrs,"43,779 ft"
arnaulddubois,14,22:10,2015,36:42,2011,1:24:02,2011,3:07:18,2012,"1,327 mi",122,252 hrs,"329,515 ft"
fred81570,14,20:04,2017,41:16,2018,1:39:52,2017,3:46:45,2015,"3,962 mi",379,385 hrs,"162,943 ft"
Benoit31,14,19:21,2015,39:36,2015,1:31:22,2015,,,434 mi,53,85 hrs,"68,349 ft"
brunoheubi,14,,,36:02,2012,1:18:39,2012,,,800 mi,174,119 hrs,"13,689 ft"
calson81,14,13:56,2017,29:37,2017,1:07:09,2017,,,"2,467 mi",398,268 hrs,"22,358 ft"
Gossex,14,17:11,2016,35:21,2017,1:17:51,2017,,,"1,363 mi",211,190 hrs,"51,019 ft"
fanch3156,14,21:16,2017,43:20,2016,1:35:55,2017,,,"1,019 mi",150,154 hrs,"37,949 ft"
Florian.P27,14,16:25,2017,34:07,2017,1:38:59,2017,,,"7,715 mi",520,631 hrs,"234,656 ft"
giggs05,14,25:24,2015,43:12,2013,1:29:47,2013,3:17:53,2015,134 mi,20,20 hrs,"5,029 ft"
xabi440,14,22:29,2017,46:10,2017,1:43:43,2017,3:48:17,2017,"1,836 mi",289,319 hrs,"87,380 ft"
Maxouf1,14,18:23,2015,36:32,2014,1:19:18,2015,2:55:30,2015,"2,321 mi",281,316 hrs,"50,367 ft"
HerbageMaxime,14,19:16,2015,38:38,2015,1:23:59,2015,,,16 mi,4,2 hrs,983 ft
pth3166,14,23:01,2016,45:46,2014,1:41:58,2017,4:01:21,2015,680 mi,104,111 hrs,"30,676 ft"
taspasmalauxjambes,14,,,41:47,2017,1:35:32,2015,3:28:44,2017,"1,499 mi",323,250 hrs,"71,893 ft"
yann95,14,19:21,2017,40:24,2016,1:52:05,2017,,,"2,224 mi",351,322 hrs,"93,945 ft"
doudouskoll,14,21:47,2016,44:24,2016,1:37:47,2016,3:28:37,2016,"1,327 mi",139,197 hrs,"46,597 ft"
lucsev03,14,16:46,2012,34:37,2012,1:17:40,2012,3:28:33,2011,19 mi,1,2 hrs,"1,322 ft"
ludogutierrez,14,18:47,2015,38:06,2014,1:26:58,2015,3:08:53,2015,"1,375 mi",205,187 hrs,"20,787 ft"
matgo81,14,23:03,2014,46:47,2015,1:46:30,2014,3:55:36,2015,528 mi,67,96 hrs,"84,150 ft"
tremolo82,14,20:38,2016,41:28,2016,,,2:41:00,1996,"1,104 mi",72,113 hrs,"29,102 ft"
zolix81,14,,,49:10,2013,1:46:53,2013,,,0 mi,0,0 hrs,0 ft
benderelly,12,,,29:17,2016,1:04:35,2015,2:16:48,2010,"2,199 mi",310,259 hrs,"78,424 ft"
GatesB,12,22:45,2017,49:30,2017,1:45:54,2017,4:05:21,2017,"1,550 mi",285,248 hrs,"16,777 ft"
EmersonChassain,12,21:50,2016,44:03,2016,1:39:40,2015,3:49:34,2016,"1,444 mi",219,234 hrs,"119,882 ft"
PDopke,13,20:43,2017,45:28,2017,1:41:55,2017,,,548 mi,173,107 hrs,"28,319 ft"
christiansimon029,12,,,,,,,3:19:51,2010,"3,633 mi",309,374 hrs,"133,612 ft"
Didac78,14,18:38,2017,38:52,2016,1:23:08,2016,3:22:34,2016,"1,259 mi",158,209 hrs,"194,680 ft"
lulu067,14,18:52,2017,38:53,2016,1:47:51,2017,,,"3,141 mi",211,639 hrs,"172,335 ft"
Eliosis,14,19:33,2016,40:43,2016,1:43:49,2015,4:00:28,2017,514 mi,91,79 hrs,"10,256 ft"
idontneednostinkingdisplayname,14,23:10,2016,47:28,2016,1:47:51,2016,3:49:35,2016,"2,208 mi",337,370 hrs,"34,802 ft"
Andrea1471,14,21:12,2017,47:11,2017,1:50:55,2016,,,197 mi,57,25 hrs,"7,754 ft"
Michelozzo,14,22:40,2017,44:54,2010,1:49:14,2016,3:45:00,2012,979 mi,80,280 hrs,"222,877 ft"
mirkozanetti,14,21:41,2015,50:41,2015,1:53:43,2016,,,0 mi,0,0 hrs,0 ft
Fabe23,12,19:18,2017,40:14,2017,1:33:36,2018,3:59:38,2015,"1,621 mi",224,217 hrs,"32,684 ft"
HughCampbell,12,15:42,2015,31:21,2010,1:10:18,2011,2:30:42,2010,"1,594 mi",227,189 hrs,"63,131 ft"
AllyMccally,13,,,,,1:43:17,2015,,,"1,292 mi",241,255 hrs,"209,467 ft"
Heckie,14,18:52,2015,38:37,2015,1:25:59,2014,,,221 mi,55,53 hrs,"10,163 ft"
welshach,14,,,52:46,2012,2:24:03,2013,,,0 mi,0,0 hrs,0 ft
rogerpgvg,14,17:00,2011,34:27,2013,1:15:12,2012,2:36:34,2013,"1,725 mi",186,239 hrs,"90,151 ft"
allanmooney,0,19:37,2014,40:21,2014,1:30:46,2016,3:23:05,2013,"1,017 mi",270,146 hrs,"49,357 ft"
Elaine0810,0,19:33,2015,39:12,2014,1:27:15,2014,3:07:05,2015,257 mi,43,43 hrs,"14,908 ft"
12345678909876543210,1,20:21,2015,41:26,2015,1:28:18,2015,,,8 mi,1,1 hrs,533 ft
Bond_Cao,1,25:21,2015,43:10,2015,2:03:28,2015,,,0 mi,0,0 hrs,0 ft
Dupengfei,1,19:17,2015,39:59,2014,1:27:59,2013,3:21:01,2014,241 mi,34,36 hrs,"1,381 ft"
Chuchko,5,17:27,2017,35:14,2017,1:15:38,2017,,,"1,056 mi",238,146 hrs,"26,624 ft"
mberlizev,8,21:30,2016,46:03,2016,1:38:09,2014,,,"4,289 mi",393,405 hrs,"79,930 ft"
3Lant,9,18:48,2017,39:54,2017,1:26:31,2017,3:26:56,2017,"1,470 mi",273,181 hrs,"36,138 ft"
5b89db94-bb49-4ef3-b8d3-9a660166ede8,11,21:58,2017,44:29,2017,1:35:57,2017,3:59:12,2017,779 mi,178,142 hrs,"13,821 ft"
28718936-46f8-43c4-9c4f-25fc06a7318b,14,26:00,2018,54:14,2018,2:08:46,2018,,,707 mi,126,144 hrs,"17,755 ft"
oktayfirat,14,17:10,2016,35:06,2018,1:15:06,2018,2:42:35,2017,"2,874 mi",1087,370 hrs,"87,551 ft"
zooz9,14,22:37,2018,48:10,2018,5:26:25,2018,,,249 mi,155,84 hrs,"14,718 ft"
45490aa9-025a-426f-816b-854e45168a42,14,26:29,2017,53:31,2017,1:59:57,2017,,,"1,459 mi",203,235 hrs,"26,554 ft"
artemshevchuk,12,22:25,2017,,,1:45:36,2017,3:38:50,2016,897 mi,217,178 hrs,"17,106 ft"
Excllnt,14,28:19,2017,58:40,2017,2:07:51,2017,4:36:55,2017,710 mi,107,144 hrs,"8,734 ft"
Aladinsky,14,23:53,2016,50:45,2016,1:53:37,2016,3:51:35,2016,284 mi,99,70 hrs,"3,973 ft"
41b95651-9879-45d2-85c8-de8b6826df2b,13,22:44,2017,46:21,2017,1:43:40,2017,,,594 mi,182,135 hrs,"6,024 ft"
AndreiVasyutin,14,22:38,2017,46:38,2017,1:49:47,2017,3:53:19,2016,"2,233 mi",319,315 hrs,"51,841 ft"
Dmitriy_Kormishin,14,23:19,2017,45:47,2016,1:34:57,2017,,,"1,612 mi",266,201 hrs,"62,389 ft"
Leonidas13th,14,6:33.0,2016,55:06,2016,2:00:28,2016,,,482 mi,169,104 hrs,"9,957 ft"
nsokolov2078,14,21:06,2016,47:27,2017,1:41:25,2017,4:09:15,2013,"4,451 mi",358,430 hrs,"86,667 ft"
epa3up,14,23:43,2017,51:14,2017,1:51:23,2017,4:03:48,2016,803 mi,109,106 hrs,"15,986 ft"
290c288b-5d4c-41fa-b336-b667aeec3095,14,23:15,2017,47:59,2017,1:47:36,2017,3:55:40,2017,732 mi,133,117 hrs,"21,037 ft"
8c0f17bc-6ee8-4ef3-9804-88a82a017525,14,26:33,2017,54:23,2017,2:11:45,2017,,,"1,085 mi",273,274 hrs,"9,855 ft"
Alexshell1979,14,23:58,2018,49:32,2018,1:50:36,2017,4:08:18,2017,"2,079 mi",263,328 hrs,"36,019 ft"
8ecc768d-c652-4b31-9b07-fb4a8b89c2b4,14,23:49,2017,49:57,2017,1:48:20,2017,4:01:09,2017,305 mi,55,52 hrs,"3,484 ft"
prokator,14,21:21,2015,42:15,2016,1:30:24,2015,3:32:18,2015,"2,129 mi",353,311 hrs,"38,488 ft"
RodionP,14,22:18,2017,45:08,2017,1:39:59,2017,3:39:06,2017,"1,670 mi",309,289 hrs,"35,627 ft"
ae3fb676-3273-4813-b11c-edee97b10d2e,1,38:20,2017,1:52:09,2017,4:14:36,2017,,,186 mi,30,64 hrs,"42,291 ft"
AdrianaLuz,1,17:04,2017,36:49,2017,1:31:01,2017,,,"1,390 mi",239,166 hrs,"34,633 ft"
iRunConstanza,1,29:47,2015,1:03:44,2016,2:21:42,2016,,,731 mi,251,188 hrs,"24,427 ft"
dudv,2,19:04,2016,39:12,2015,1:24:07,2017,2:58:07,2015,"5,118 mi",328,415 hrs,"169,885 ft"
AlexFKo,0,23:45,2017,48:27,2017,2:01:22,2017,,,"1,504 mi",297,221 hrs,"47,606 ft"
charliecandia,0,20:05,2017,43:53,2017,1:34:29,2017,,,"1,256 mi",307,178 hrs,"19,632 ft"
bd6621a1-9770-4ce4-a148-c699efaa7035,9,25:11,2017,51:24,2017,1:54:35,2017,,,626 mi,196,107 hrs,"16,423 ft"
1e344700-8d60-4fa2-9e9f-6f7ce193c552,11,27:36,2017,1:10:55,2018,2:00:34,2017,,,837 mi,175,132 hrs,"21,134 ft"
carlos_padillae,14,18:51,2017,37:58,2017,1:23:45,2016,2:57:13,2016,"2,890 mi",211,248 hrs,"85,148 ft"
ab8b792c-ffb3-401d-8fcb-31861aff5f7e,14,22:30,2017,49:22,2017,1:52:45,2017,,,409 mi,77,60 hrs,"8,585 ft"
Betoastorga,14,5:05.4,2015,14:30,2015,1:34:57,2015,6:29:57,2016,"2,542 mi",170,172 hrs,"54,115 ft"
BereLeal,11,23:28,2015,52:15,2015,1:57:21,2015,4:16:36,2015,0 mi,0,0 hrs,0 ft
