user,level,share
Donwuan,14,True
Francisco-Javier,14,False
giorgevanz,14,False
GregTame,14,True
carrotza,14,False
JERUSZHA,14,False
JoeKid90,14,False
LindsieKP,14,False
MYWX,14,False
markibenfield,14,False
MiKiT0,14,False
Petenav,14,False
Samuel2013,14,False
seneka21,14,False
ZachM90,14,True
isaacjimenezcea,14,False
simplemomof3,14,False
Milk19860213,14,False
Bryony1610,14,False
Caroline64,14,True
CLJ7607,14,False
FayeElizabeth,14,False
RungHG24,14,False
HeloiseHorton,14,False
RUNJPR,14,False
josteeleruns,14,False
Waddup14,14,False
0ee96f42-98a3-44fe-a697-0f43af9673bc,14,False
runningjules,14,False
KellyReeves,14,True
kezzabell,14,False
MrsBertEddie,14,False
9eaa0691-2bee-4b78-b296-719066287767,14,False
3aba51c2-f8ab-4563-a9eb-d8bf04683d6e,14,False
Rach84h,14,False
Run4T,14,False
stephendivers,14,False
olddogrolf,14,False
Suebeedooo,14,False
Toks,14,False
lazydazz,14,False
VickiSlawts,14,True
VickyMurphy84,14,True
vikkiroberts,14,False
262b870d-1b1b-48d6-b9b9-1d2ad349257a,14,True
geoffbuzzing,14,False
jeremyramsden,14,False
kellie557,14,True
mummychops,14,False
thehodgeruns,14,False
tracy-angel,14,False
Emzylou87,13,False
NICKI-EH78,14,True
Heidiash79,13,False
Jason2512,14,False
karenxxc,14,False
Ruggles-at-leisure,14,False
ashleydavidson2011,13,False
babimagz,13,False
ClaireGib,14,True
clairej42,14,False
GingerbreadMum,14,True
fluffywelshsheep,14,False
NaomiParker,14,False
Suzannetaylor77,14,False
lbnblbnb,13,False
Littlebobo1981,14,False
runmnkyrun,14,False
icanfly1974,14,False
mummyoftwo,13,True
Bryonyandkelsey,14,True
suemawson,13,False
AmieThorpe,14,False
doctoremma,14,False
GillyT40,14,False
Gperry0502,14,False
Itsybitsymama,14,False
Lisa.D.,14,False
Leanne123456789,12,False
Northman1,12,False
abigailcast,13,False
Karen-Morgan,14,False
Neil_Elliott,14,False
Pebbles1986,14,True
Pinxton49,14,False
rich1chess,14,False
purch1977,14,False
hippyrivet,14,False
katem1040,14,False
sarahhorrigan,14,False
Andreawilson75,13,True
Andyg392,14,False
TheMachine-AHRC,14,False
Craig_Harmon,14,True
catarries,14,True
Falky66,14,False
GemmaHarmon,14,False
GwenForster,14,False
hkelleher79,14,False
Jawatts71,14,False
Kathryn82,14,False
laus80,14,False
Lesley.Falkous,14,False
lynnabsoluteenergy.co.uk,14,False
NicJClarke,14,False
SamC1985,14,False
Syhow79,14,True
tonyh123456,14,False
alanno123,14,False
anitabrabazon,14,False
julieanne123,14,False
robertfox47,14,False
terrycoyle,14,False
Andyholey,13,False
AnthonytGallagher27,14,False
DanHole7,14,False
KellyBeard,14,False
Kizeree,14,False
Ritamooney,14,False
Shaunbellruns,14,False
oggiesnr,14,False
yorkshire-warrior,14,False
Nittyb,13,False
1a63ecc5-a043-4d05-8a8b-3be9fc9e5a6b,14,False
KAZZAwilkos,14,False
anthony_dawson,13,False
BenChun,14,False
Darrenasmith,14,False
weerussler,14,False
KellyRo81,14,False
burnlee,14,False
marcd1337,14,False
runmummyrun43,14,False
paulmeadows,14,False
morlp01,14,False
scottamanda18,14,False
florentvdm,14,False
mem079,14,True
ptjackie,14,False
Chezzabelle80,13,False
Andy_Munro,14,False
ChrisHetherington,14,False
Dusty248,14,True
helenprudham,14,False
9be28bcf-c346-4c23-bdcb-8111ba885ef7,14,False
katie0010,14,True
Ken.Henderson,14,False
Leanne77d,14,False
smeckj,14,False
9aa9cffb-f7d8-4c84-875f-2f7eac21ef0c,14,False
chrisclarke11,13,False
BenClarke11,14,False
DaveGiles73,14,False
DoreenClarke16,14,False
subyp,14,False
JoshClarke11,14,False
KirstyW75,14,True
mtp210,14,False
PeteSissons,14,False
ronclarke16,14,False
StevenClarke11,14,False
TimAshby,14,False
ukcyclingevents,14,True
Wichanlim.,14,False
alanjjohnson,14,True
catherine1612,14,False
copymysports107,14,False
ClaireBradley,13,False
DrDawnB,13,False
LoveLJJoshi,14,True
ATWhiting,14,False
Carlaton,14,False
JoeGib,14,False
24cookies,14,True
ratman97,14,False
deborahhuxley1,14,False
AdamJamesRedshaw,14,False
Yamzi,14,False
CattyBinx,14,False
djhamer57,14,True
lisa_wharton,14,False
Jo_2fit,14,False
Leighton13,14,False
marklisle,14,False
Nickyrids27,14,False
RedHotRunner74,14,False
Sean-OBrien,14,True
ddc75c85-1887-462e-ad45-f89e23dca21c,14,False
ValB50,14,False
chrisNewby89,14,False
djstu,14,False
jgpbarber,14,False
markgraham74,14,False
nickem2014,14,False
waynieboy,14,False
chrisup1981,14,True
GerardArmstrong,14,True
Husky101271,14,True
LeeMundoBoro,14,False
Ma_Belle13,14,False
kittycat1983,14,False
bec2009,14,False
CarlBuckley82,14,False
LittleLadyRach,14,False
MartinSnapHappy,14,False
Shane275,14,False
lucas0707,14,False
nrayson,14,False
KirstyParker,13,False
chubbyh,14,True
angielawlor,14,False
HeidiShubrook,14,False
khalidsenedi,14,False
kimbo2015,14,False
ca756119-174e-4209-b223-7618a92abe04,14,True
elliefellie,14,False
tenalady,14,False
vikkirich23,14,False
Manders1,13,True
Marcusjf,13,False
BenJPF,14,False
Jarmstro,14,False
nickj1925,14,False
Hootietootie,14,False
ShaggySheld,14,False
Shananan,14,False
farmergiles,14,False
jacquif73,14,False
rogerfromco,14,True
Wordsworse,14,True
AnaCCSa,14,False
dbentbroad,14,False
0c7ddc58-27a7-4eb3-a3b1-d598dfb2e645,14,True
bristoljames,14,False
jprerod,14,True
ldessirier,14,False
cd8a42ce-e60a-45fb-9ad5-9e475133d511,14,False
nikkim1010,14,False
OlasHorton,14,False
PeteSpider,14,False
TriathlonLog,14,False
lift_run_play,14,True
stanmoar,14,False
Stephaniejaneallen,14,False
wiseguy280,14,False
NewcastleStout,13,False
chenshall74,14,False
Crossy103,14,False
DamienKeddie,14,True
urismo21,14,True
saolding,14,False
charliep1973,14,False
Damiens225,14,False
emmak75,14,False
erinnypops1,14,False
kievlen,14,False
Rach5,14,True
Rimmer25,14,False
mondeocarbon,14,False
Sarah_Weston,14,False
NessCeli,14,False
michellepoole,14,False
nicolascott77,14,False
sarahhaigh2a,14,False
shazzy106,14,True
NewcastleLofty,13,True
2f78a270-7129-4d66-8b1f-0931f236a2e7,13,False
62fc9892-64aa-45e6-a00a-756c18340117,14,False
alext235,14,True
7b900c9e-364f-4440-a852-68da52df7a47,14,True
a4cdf404-2e6b-49c6-b083-88ebe6df620b,14,True
A.ken39,14,False
BrunoNeves,14,False
b581ce04-a2df-4585-9e31-67fef08929aa,14,False
Davidalce,14,True
geexxxxx,14,True
856061be-9855-4304-830a-1526c9ef2ad8,14,False
d29d8f4d-cc27-48e6-9f60-3c6ef2d52054,14,False
ekiernan,14,False
GMc2015,14,False
Harleymoonzombie,14,False
Ruffdog64,14,False
c7566b17-f086-4b48-a224-1d0865af82f7,14,False
d79fd7c9-be90-429e-b7b6-ad0d45b775c9,14,False
7d60acca-422d-4807-9c6d-5282e025d4cc,14,False
ianFrowley,14,False
aarronsdad,14,False
JonTice,14,False
29087af5-4077-4e9f-9351-a0d940ac2417,14,True
acb09ea4-8dff-44d0-8c67-88538826273c,14,True
f4e7ca31-1e22-46e4-ae86-0d10aa4a69f0,14,False
baf1ff9e-6d2a-40ad-b992-a0d9d7d1f5ac,14,False
df6299c1-3819-4ec7-98e9-5680dcfe80fa,14,False
Ollieruns,14,True
Salvatoremelidoni,14,True
Mike_Hall_831,14,True
Mikel2,14,False
adc0824d-82bc-4aff-8ca4-473324f5aaea,14,True
44761a08-f73a-42c7-99c9-32549c758e58,14,True
Ross3768,14,False
SAS1977,14,False
seguhi87,14,True
skwestlake,14,True
shaunyj63,14,False
SiTith,14,False
issy69,14,False
c8bdd093-0abf-46a4-bee9-29c9e0df07d7,14,True
2acaa461-b13b-4230-b1b0-6d7db008c8df,14,False
Chrislittle7,14,True
grumpidad,14,False
jamesrenn1983,14,False
steveorsburn,14,False
jasonburn,14,False
ria3010,14,True
RunJonBoyRun,13,True
Annie2008,14,False
JimBobTrav,14,True
SammiiD,13,False
Tony_Cota,14,False
jonnylowes01,14,False
14thDoctor,13,False
gudrun-lovisa,14,False
ReStrep0,14,False
heather1671,14,False
jilei1980,14,False
mcblaint,13,False
punewcastle,13,True
ClimberNUT,14,True
BerRabbit,14,False
runnerbabe13,14,False
DeniseLebeau,14,False
ad28de27-12ab-4f4e-8362-25d8db08ae22,14,True
suerhv,14,False
Shelley1995,13,False
637f441a-9374-45d1-a631-cdf83d2a70fb,14,True
TuppyA,14,False
b020a77d-3602-414f-8c2d-ec851dda71b1,14,False
Joffey,14,False
9e3d00f4-bf34-4f7a-9c1d-c7ba4ce029d0,14,True
RobWells76,14,False
Sharon_Dobson,12,False
Dory1975,13,False
CatClennett,14,False
Lilac2805,14,False
louiseantill,14,False
LyndsayMadden,14,False
Keith_Hurst,13,False
smifio,14,False
mrtoise,14,False
MarkSimpson1973,14,False
sherburn_runner,13,False
SteveEggy50,12,False
millink,12,True
Bri0,11,False
carlf96,11,False
ea252d20-7c35-4c8b-81a4-aa4de1168623,12,False
JessySpider4,13,False
pteppic,14,False
angelajp,14,False
0db2cc1f-8376-46b8-a267-9b2555dc422b,14,False
Bev_Hancock,14,False
Dawnie11,14,True
f28aa492-882e-432c-a0d1-58c97bc7db08,14,False
Jenster1,14,False
k1rst1e,14,True
LShepo,14,False
9a19b74a-a61b-4fdd-88b0-c242d9599f8e,14,False
NickyDNotts,14,False
SEBradbury,14,False
ShelleyLC,14,False
WendyPhillips,14,False
JimBreider,14,False
SandraBreider,14,False
vlf81,14,True
ameliatayt,14,True
BeckyHowlett,14,False
BradSmith94,14,True
ChrisG87,14,False
ChrisHassall6,14,False
CodyLayt,14,True
1990ad72-6d83-4f3c-ab7c-17e9128260fa,14,False
Fiona_V,14,True
Giruff,14,True
5883e592-8360-414f-8e9d-f52f5f5d4d0d,14,False
KateShephard,14,False
0b42dd13-efe1-4034-bfd2-1cef3eddc74d,14,False
Gizzy_Girl,14,False
Louisegordon,14,False
MarkCoulthard,14,False
a5aad487-d69f-43db-b85c-4083f8f8edb0,14,False
SavannahLayt,14,False
TeddyanMe,14,False
tone16,14,True
81f605da-ccdb-4328-861f-8d92e6db405b,14,False
wgrenkel,14,False
jamessimpson3755,14,False
yvan2b,14,False
Nadine_Muller,13,True
A_Lo79,14,False
BjoernS71,14,False
josef.1,14,False
LasseGarmin_1,14,True
SkippieGermany,14,True
unit02,14,False
dartmanpete,13,True
ad7a6cc7-fa3d-4ecf-9668-524c7e132b34,14,False
Paulmaddox,14,False
Sherylobrien,14,False
Stevejosh,14,True
neil7005,14,False
patrickeroe,14,True
3939d575-6bfb-4968-9a21-90a7fdf735fc,13,False
df1de896-022b-4aad-ba2c-a79c124fa0ab,14,False
3fc886a4-1241-4128-8c98-7100fc157cd9,14,False
e8432e87-bedd-4699-9de9-1d83484cc264,14,False
mhulley,14,False
SarahJunor,14,False
Crownan,12,False
DeniseBobaRoxyMudrun,13,False
AnnaliseMQ,14,True
StaceyJ86,14,False
Lukeyj84,13,False
eddiehurdman,14,False
pureroon,14,False
HadleyODwyer,14,False
Simon_Lenton,14,True
StripeySox,14,False
ben.rowley,13,False
nick.joy.rowley,14,False
wcrowther,13,True
Emmace38,14,True
beverlonian,14,False
Cottinghamroadclub,14,True
EmmaB2206,14,False
james-w-bray,14,False
Shadowmate,14,True
Noddyh1966,14,False
paulnelson59,14,False
pwardale,14,False
robduddington,14,False
Stephen_Dixon_1968,14,True
basil_and_cocoa,14,False
d_mckie,14,False
easthullmatty,14,False
jackiehardman,14,False
jacquiker,14,False
rizlaneil1000,14,False
tiny81,13,False
davidwpotts,14,False
danderson40,13,False
ElRodds,13,False
KickinEm,13,False
gaz.wills,13,False
graemepullan,14,False
HelenPrice123,14,False
JennaMaynard,14,False
Kriscantle,14,False
mickarm,14,False
Michael_Henderson,14,False
TonyAllen,14,False
harester,13,False
Stolly,14,True
northern-exile,14,False
68b22e61-9c5b-41b7-8a99-d6325cdd34bf,14,False
521871ca-8a2c-4383-94d9-8de4f7cc4ab1,14,False
zealous85,14,True
ColleenCompson,0,False
Bomber1892,1,False
dradamjones,3,True
carolmorgan73,0,False
Chr15B,1,False
Fellbobs,2,False
dinofellboy,3,True
xCharliex,4,False
markrjohns,5,False
1CeeJay,6,False
b10a3d11-3ea3-47c7-84fa-c777364f62ad,6,False
44855365-bfc3-464c-88bd-784500a4e1b4,7,False
befdc7ad-79ba-4def-9341-b3fceee0a187,8,False
46c6e339-351e-42fe-b1f2-2b540e06ba6f,9,False
90f4faa3-c576-4439-a5dd-9263622c16c7,9,False
CurlyCam,7,True
ceb82ebd-b20c-49c4-8ed8-e54529d4a698,8,False
ESG94,9,False
ArakelianC,10,False
rkelly2short,9,False
Candido2606,8,False
ECris22,8,False
JaireQ,8,False
3383953c-224a-4ace-817b-ca1284ea9ff5,9,False
emhidalgo,9,True
BlasphemousPrime,10,False
Jurea6,10,True
Victormfer57,10,False
O_Archangel,9,False
fded1aaa-2e56-43e6-a36c-feaa48a7e44b,10,False
Alexa017,11,False
Carrlynn,12,True
c799ca79-4e7a-4e2a-8569-cd5fa79c0252,13,False
6df0fea7-9789-48d5-a5ec-0608719fbf51,14,False
jmy715,14,False
CBSchwoyer,13,False
DisabledvetwalkingagainstPTSD,11,False
cd1ed113-bd80-477e-bacd-939ebb9ba090,11,True
jjram_rod,11,False
6f3d8ec9-2bde-41bf-a3c9-1e0fc2a997e4,12,False
3cb53a91-2d01-47c1-97fd-a04d832ff50e,13,False
Eyes_Of_Death,11,True
JoeBusheyIII,12,False
bbooth42,13,True
Brat89,14,False
EhLeBlanc,13,False
MSUJess18,13,False
gusto2007,14,False
b10d4688-b7c9-443d-ba17-2bd8b5ab07ed,14,False
JessiBrey,14,False
John-Phil,14,False
Jordystevens,14,False
MU-FAN24,14,False
searchy,14,True
ShotputCatcher,14,False
annewood97,14,False
laduerunner10,14,True
Woaitianye,14,False
samuelstroud,13,False
ShanaKale,12,False
4cba2b2d-7bde-417c-96aa-07e830b6b8c6,8,False
Countrybearcitybear,9,False
Elaine.Soto,9,False
AngelaHope22,10,False
Runcycle1,13,False
d_sudell,14,False
gerardo1966,14,True
JackieTobin,14,False
tokorinne,14,False
Russnme3,14,False
missyree,14,False
Misti$,14,False
dubelsa1958,14,False
NancyPorras,14,True
julie.ccrunner,14,False
nferaci,14,False
monknolen,14,False
ccuervo,13,True
4aed77df-39bd-4d24-a119-f38365be1449,14,False
ClaudiaPaBe,14,False
Daniel_Sudell,14,False
jjaneann,14,False
tdJoJo,14,False
n_spoor,14,False
RickVal74,14,False
sario75,14,True
TheyCallMeM,14,False
Tinabanse,14,False
joepalomo1969,14,False
Corpus_JB,13,False
AbbeBaker,2,False
aliontherun,3,False
runamyswim,3,False
friendsofbaker,4,False
10helen,5,False
friends,6,False
ChaithuT,7,False
BalsuVivoFit,8,False
joyfulpeace,7,False
Runmn190,8,False
Honeyzzz,9,False
jrblue78,10,False
Cari_Keller,11,False
Twinkletoes3488,12,False
silentkid70,11,False
AngelicaG6,12,True
AllysonHP,14,False
Andrewnoland99,14,False
AshleyGuajardo,14,False
Ashleypenloe,14,False
BEdwards58,14,True
Bikingjules,14,True
BCFlyingblind,14,False
Chris3514,14,False
CGreen86,14,False
CintiaSDallas,14,False
CourtneyL215,14,False
craigwalker@verizon.net,14,True
CrystalCan2,14,False
DanGray,14,False
DanaSours,14,False
54d31d50-481f-407e-adb1-1f637d725e45,14,False
nmdab,14,False
emilyanntrout,14,False
ErFlores,14,False
GingerOfTech,14,False
Jam24,14,False
JamieLynn6,14,False
JaynaBond007,14,False
juliadanklef,14,False
JulieMohler,14,False
karagehan,14,False
KimberC1969,14,False
KylieCullinan,14,False
lfue,14,False
cf459527-1403-4523-8430-9bbd17cd2eac,14,True
Lgehan5,14,False
LisaPak,14,False
Marjorieo,14,False
mogus1989,14,False
1a57f78c-7549-4916-a10f-c01dc412f076,14,False
Mellowknee,14,False
ab42dfa3-ec80-4232-a774-56ceaaa1c433,14,False
mhayes549,14,False
MoveItStephanie,14,False
2d6dc456-1711-4d01-b911-ed29b3bf88e3,14,False
279ed414-4bc5-4894-8402-047301ba8588,14,False
BucketheadLA621,14,False
PeterShay,14,True
rekhanair,14,True
rmkkm,14,False
Rhcullum,14,False
Bama1987,14,False
spalomeque,14,False
shelzb,14,False
stnoland,14,False
StacyFuqua,14,False
Smblair,14,False
Crane76,14,False
Susanslamb,14,False
cuteheart,14,False
TJK.37,14,True
gierlevsen,14,False
TinaDW,14,False
Vettyrun,14,False
wadeemmert,14,False
ashallen09,14,False
blossoma19,14,False
coolallison,14,False
divarunnergirl,14,True
jasonsides,14,True
jenbailey1,14,False
kmajni002,14,False
lhendley,14,True
lmfreegs,14,False
maseNDface,14,False
Dsteffenspdx,14,False
queeneliz1,14,False
runningteach2go,14,False
sampeterson,14,False
scottm07,14,False
taelor.fisher,14,False
topwater,14,False
worshipmediaman,14,True
BustAGroove,12,False
crampulla,12,False
DanielCol,13,False
Zambrano4,14,False
Jason_Richardson,14,True
frisbeedisc,14,False
freeze040506,14,True
e565ac59-7ab4-4b8b-940d-6d627510d47d,14,False
menees13,14,False
kenny.pfeiffer,14,True
lemonl,14,False
b19solo,14,False
SKeller,14,False
gojeffy,13,False
fb0acefe-be4a-4a3b-9ed9-1d74bd4d4fb2,14,True
JamieDEvans,14,False
JeffShell91,14,False
Peterduke24,14,False
squeakyabc3,14,False
JohnAnderson,13,True
triot1978,14,True
JonathanBearden,13,False
79b3a878-a22f-449d-9671-00f67bfe4590,13,False
JourneyThroughVegan,13,False
8d467574-eac9-42a0-b76a-1a8a856fc092,14,False
21a89e0d-f82d-4593-999e-b40a914519d0,14,False
AshCuesta,14,False
Brad_Lewis,14,False
CristenDembrun,14,False
Dawn72Wilson,14,False
Gingerjeep,14,True
kdmal1,14,False
Myles_Runs,14,True
BilliebytheBay,14,False
SteadyAsSheGoes,14,False
nonitris,14,False
Concrete_Shoes,13,True
ajalbin,13,False
ba4c7035-7ce3-4a34-909e-acf76c3e8d76,14,False
BrentBlacklock,14,False
ott13979,14,False
554eeb5d-8c35-4e09-a9c9-dc7a6558e9d8,14,False
KristinaLMiller,14,False
peptopinktrek,14,False
7066c6fc-1e52-4554-89e3-d61a7a663f5b,14,False
TMaximus81,14,False
TiffanyBogardo,14,False
atturley,14,False
michlht13,14,True
cb1d7c57-51be-4fac-ab72-957d5d03b4a3,13,False
Kutassyc,13,True
DKutassy,14,False
rbfrisk,14,False
heather5773,14,False
dswarby,14,False
ZoeClay,14,False
superjam,14,False
Ta-Dah,13,False
ajw101,14,False
CelticLava,14,False
f9c9fd97-e332-4635-a8f8-5103a8ad4887,14,False
KevinW13,14,False
mattbpetty,14,False
SMW119,14,False
SexiPapi,14,False
874d54cb-df06-428c-a3a9-7e25ec6fe46a,14,True
legrand2002,14,False
76a49632-0d7d-439c-9252-74930dfb08dd,14,False
GaryMickel1955,14,False
Joe5681,14,True
211a1bbb-fc4c-4905-b093-7267ba795a12,14,False
60fe5e90-23b0-4f68-98cf-daf9c255b4a0,14,True
eb373e23-31c6-45d2-a4c9-35e641382233,14,False
RunnerDave90,14,True
Running_the_Dream87,14,False
HandiDan,13,True
Celticra1,14,True
Don_Ledford,14,True
Dut11,14,False
43Runner,14,False
JeffMiles1426,14,False
Krissi_01,14,False
krkeen,14,False
MCorpora,14,False
bd256a66-1eed-4af4-883d-359ef8dfb88b,14,False
RunninMama86,14,False
SarahMajors,14,False
kmrivard,14,False
reeldealfish,14,False
LunaJH,13,True
JackBurcie2012,13,False
AlexB17,14,False
AlmaRunner03,14,False
zooagarc,14,True
gator2ag03,14,False
ChileLimon_5,14,True
ChrisStephenson,14,False
DrD69,14,False
fbr947,14,True
Drawoviedo,14,True
Epallanes,14,True
JFedRuns,14,False
JessDee101,14,True
Kschobert,14,False
LayLayNoel,14,False
MarlinC,14,False
theroadsscholar,14,False
Pashy-Cheetara,14,True
12fdf134-e2d5-41ff-83b2-44fbfeffe697,14,False
ShannonTheGreat,14,False
SierraBowers,14,False
myfriendsrun_stacey,14,False
gono84,14,True
jmstudebaker,14,False
laurenyarbs,14,True
ptoelle,14,False
ultrataryn,14,False
jake_kc,13,False
Phyllis0365,14,False
ScottKramer,14,True
sophjohnson03,14,False
StevenJ24,14,True
wilson515054,13,False
heathm11,14,False
flymcv,14,False
kozirunner,14,False
rungiant,14,False
saintfritzy,14,False
zduris,14,True
Jessica0529,13,False
MemeG4,14,False
KillerLegs,13,True
3eab7878-e250-4879-a3c5-0710c3e36f63,14,False
Felleapz,14,False
137893d7-e742-4cfd-8718-d23c7a0d627f,14,False
Bowersr12,13,True
Bbillingskc,14,False
Emilyhaines,14,True
clgaudreau10,13,True
kikoscores,13,False
Sanohanna,14,False
AnneeBee,14,False
Atezon,14,False
Eva_Rose,14,False
JohnPetrucci,14,False
BamaBelle.JD,14,True
tmfleecs,14,False
gkdenham,14,False
jball5040,14,False
jphildeb,14,False
ac034ed6-0bf6-439e-b785-43e6af6cd270,12,False
AnaiisNiin,13,True
AyanaM,14,True
LeesaMarie,14,False
447b0af0-bb11-4c47-a9f4-2a938384633e,14,True
Pavel_Zverina_FR,14,False
Sandmann21,14,False
TraciJoHunt,14,False
War1BT,14,True
usctrojansrule,14,False
Derek1505,13,False
DavidChenGo,14,False
Lostgirl39,14,True
bostonsmummy,14,False
sarahlezell,14,False
JL9940,13,False
Jenn_95,13,False
DallasParrott,14,True
esmeraldaramirez13,14,False
salliehoneywell,13,False
Richl1985,14,False
christyl0024,14,True
Sara18,13,False
Barbara913,14,False
charris628,14,True
oNe_iLL,14,False
Harleygirl77581,14,False
MrChewbacca,14,False
pikkzzz1,14,False
Rtk77,14,False
SkinnyMinnie9271,14,True
TWFaulk,14,False
WILDCATSFAN,14,False
jhovey170,14,False
kateclaire13,14,False
massimiliano-1974,14,False
raeannam,14,False
scnh,14,False
liniwijaya,14,True
Shantiel,14,False
jennya51,13,False
garmin2422,14,False
churchlady75,12,False
Amicva,13,False
Lochadro,13,True
Midnightnaturewalker00,14,False
brucesiupik,14,True
belleatrix,14,True
DrMikes,14,False
KAR69,14,False
OldTownCanoe,14,False
ReidLauderman,14,True
Shawn34,14,False
TashaOB,14,False
irishkaza,14,True
kglover,14,False
kmsamson,14,False
Lorainne,14,True
georgejin,13,False
gnelson.tx,13,False
Yoshizgirl99,14,True
allison_mccague,14,False
491de4b1-dba6-4461-b4cc-f345b6e82f96,14,False
Zeneca97,14,False
ChrisHern12,14,True
Locobananas23,14,False
tryn_keepup,14,True
Rogueknits79,14,False
Lauren710,14,False
djatchoum,14,True
Penny_webber,14,False
RyanDansie,14,False
Sirobbins,14,False
Sergiluz,14,False
gasparma,14,True
riskyrodent,14,False
SteveDixonOP,13,False
Lil-J,14,False
KellynG5,14,False
MorganMW,14,False
reachteresa,14,True
nessa131,14,False
ctaylor_lknhome,14,True
pepperkrista,11,False
AndiHeck,12,False
Agehman126,13,False
DeziCS,14,False
kcarlo,14,False
lfish15,14,False
MLFisher86,14,False
MuscleupMakeup,14,True
4fdc1ad5-1d32-478d-98a4-c7bf3afce28b,13,False
BrittanyAnn27,14,False
cejarun10k,14,True
Rierson70,14,True
runbing,14,False
Dmblack88,14,False
gerrym3446,14,False
Generalg40,14,False
FitnessJunkieMom,14,False
OzArk_Runner,14,False
jarrod.mccurry,14,True
Jeff0101,14,False
wenchamok,14,False
Jennifer_Spires,14,False
JHubTDI,14,False
kalel_1,14,False
dean.rhein,14,False
MikeL1974,14,False
MonaBom1,14,False
Monica716,14,False
Nrusanowsky,14,False
bfbc2e84-0b5f-4314-8201-ec8831de37d3,14,False
RWhitney9874,14,True
KirkFilbey,14,False
Lilsawah87,14,False
StephsMoves,14,False
Letreo,14,False
Stonecoldseahawk,14,False
TLee51,14,False
n2tats,14,True
bc239b64-b911-47a3-bb8d-800f22121d68,14,False
whuxtable,14,True
Yuldash,14,False
colettec70,14,False
dillardcd,14,False
izzie2009,14,False
lacyjhansen,14,False
BrodyDuerksen99,13,False
f9cfad6a-8f14-4161-88a2-d57455270da2,14,False
Kurto2021,14,True
Circl3,14,False
cbbf49f4-a89e-4512-9ba6-bbdd772fc536,13,True
megmelchor,14,False
Nadamson12,14,False
Roxymommi,14,False
suej8041,14,True
see_tiff_run,14,False
runJDubsRun,13,False
amtrulove,14,False
edlight83,14,False
jhearlson,14,False
JMWill,14,False
judihayashi,14,True
kmyoder7,14,False
MissKris811,14,False
LindsayTriplett,14,False
7016af0a-ae07-4455-a702-89f28a9a1d88,14,True
MelB2016,14,False
sara1213,14,False
9de7000c-888d-4536-8003-7d403626571c,14,False
Sdgmict,14,False
groovychick818,14,False
NicoleWentz,14,False
VanessaSteward,14,False
Veruka11,14,False
Cina_Shirley,14,False
deenafk,14,False
jenowens715,14,True
mandyberkley,14,False
ricksgirl5,14,False
stace143,14,False
stephanieehrlich,14,False
7055383c-74cf-484a-b54f-dcc6e272923b,13,False
Shrinker7,13,False
LynzerMac,13,False
ObansEdie,14,False
Scottmanwell,14,False
Abbra,14,True
LauraTBianco,14,False
315af10c-1ae2-45d7-b11a-1088ca85c2b5,14,False
soccerpickle14,13,False
kljohnson21,14,False
61f0248e-27d5-4fc4-be5a-c6f7a7d7deb8,14,True
RWK762,14,False
chasing10,14,False
90b2086c-0bfa-47b0-abe6-7acebb95da9d,12,True
jnicliebst,13,True
abliss87,14,True
CemCemilFirat,14,True
ShelbyJay1115,14,False
jenliebst,14,False
sbishop6,14,False
schwartz_party_of_4,13,False
JMLM_,14,False
mountain_mike_G,13,False
Kaigen,14,False
LMedina24,14,True
willie.allen,14,True
sempreilsole,13,True
kermitond,14,False
mtdesigner,14,False
TacotheTunneler,13,False
Trouble4Taco,14,False
heather7161985,13,False
Comfortzone1,14,False
Gmitchell8415,14,False
Krhfy6,14,False
LuisZB,14,True
slayer0229,14,False
rjzombiehunter,14,False
DezertA5718,12,True
9f20b497-ab3a-4c03-aa0b-74a46a0d8bdd,13,False
Nathanwadsworth,14,True
KristaPepper,13,False
Whitney790,14,False
nikitaborisov,11,False
Amanfroi,12,False
bmoline11,13,False
carlarsen56gmail.com,14,False
jeffrohde1,14,False
jillgengler,14,True
KyleEngelhardt,14,False
7cf59519-1da4-450c-8fbe-4941467c37b9,14,False
Niki_Olmo,14,False
tomlburton,14,False
JimFairTre,13,False
Ginger77,14,True
HeatherRiley89,14,True
PINKRUNNER86,14,False
MichaelHall,14,False
randirunner,14,False
sarpetka,14,False
var_9,14,False
shirley319,13,False
6d584e89-b854-42c9-9ff2-dbcef9254037,14,False
LarryAdelston,14,False
psreddy1234,14,False
amberooms,14,True
captainrumchata,14,False
srinehart1,13,False
TeresaDavenport,13,False
SpikedKnight,12,False
MrKeith80,13,False
Chris_Delis,14,False
genlong79,14,True
ndpaulson,14,True
rausel21,14,True
Lenore,12,False
Marinho.Barcellos,12,False
caiobrentano,13,False
stephankp,14,False
CarlosFranceschini,13,False
DanielBartelle,14,False
DiogoMelo,14,False
EloBassani,14,False
frmiranda,14,False
FabricioMarcondes,14,False
Blaufernando,14,False
lucaspretto,14,False
lucianomontone,14,False
MarcusGiovani,14,False
roberto.reznicek,14,False
rdgdasilva,14,False
bodanese,14,False
Claytinhomelo,13,False
Bibi7,14,False
BrenoHP,14,False
CamilleKrzyzaniak,14,False
jeferson.ortiz,14,True
figueiredolucas,14,True
Madke,14,False
maboeira,14,False
pasqualim,14,True
rodrigoquevedo,14,False
rzaneti,14,False
ronnykassio,14,False
THIAGOBICCA,14,True
cavg87,14,False
diegoserra,14,False
luck75,14,False
