user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
mitbu,7,20:59,2016,45:38,2016,1:55:52,2016,4:56:35,2016,220 mi,39,37 hrs,"6,046 ft"
MarcelMcbo,9,24:29,2014,55:23,2014,2:09:56,2014,,,"1,034 mi",119,95 hrs,"11,742 ft"
Angelicarreno,11,26:44,2015,1:09:38,2015,2:40:39,2015,,,283 mi,90,66 hrs,"8,928 ft"
claudiaclb,11,30:03,2013,1:01:04,2015,2:16:08,2017,,,427 mi,120,89 hrs,"8,839 ft"
desireecuadros,11,28:40,2017,58:25,2017,2:28:37,2014,,,150 mi,46,43 hrs,892 ft
DiegoM261,11,26:02,2016,1:02:05,2017,2:17:07,2017,,,"1,527 mi",255,125 hrs,"13,865 ft"
Endry_Rodriguez,11,23:18,2017,48:28,2017,1:49:03,2017,4:04:29,2017,"1,367 mi",528,549 hrs,"71,778 ft"
Ghandy,11,24:33,2013,46:01,2013,1:43:58,2013,,,940 mi,125,131 hrs,"34,089 ft"
HectorSuarez,11,22:27,2014,47:03,2014,1:55:11,2015,,,900 mi,267,178 hrs,"14,407 ft"
jochetri,11,23:51,2014,51:52,2014,1:47:11,2013,3:13:07,2012,"1,233 mi",65,87 hrs,"16,666 ft"
jsheredia,11,22:30,2018,45:10,2018,1:42:27,2017,,,"3,983 mi",382,381 hrs,"56,906 ft"
lagrincon,11,23:40,2015,52:57,2016,2:29:53,2016,5:41:15,2016,408 mi,247,110 hrs,"16,848 ft"
marcosglavdas,11,20:03,2013,44:01,2012,1:47:55,2014,3:49:23,2013,"1,078 mi",284,248 hrs,"21,726 ft"
meral70,11,32:15,2016,1:05:56,2014,2:52:42,2016,,,71 mi,20,17 hrs,"1,909 ft"
omaralmatar,11,26:27,2016,55:15,2016,1:59:23,2016,,,496 mi,115,90 hrs,"2,116 ft"
obelloso,11,20:07,2017,43:15,2017,1:43:37,2016,3:29:27,2017,"1,154 mi",216,209 hrs,"24,701 ft"
REINALDORANGELESTEVA,11,22:47,2017,45:56,2015,1:40:27,2017,,,"5,338 mi",226,372 hrs,"140,594 ft"
raulrincon977,11,22:29,2016,44:25,2015,1:49:01,2017,,,101 mi,39,19 hrs,125 ft
vanetsoi,11,27:22,2017,58:53,2016,2:15:02,2017,,,947 mi,272,191 hrs,"52,977 ft"
Ceballos2410,11,25:26,2017,53:03,2017,2:16:19,2017,5:08:33,2017,957 mi,179,183 hrs,"15,521 ft"
raizavera,11,19:42,2015,45:08,2012,2:10:14,2012,,,298 mi,53,49 hrs,"7,769 ft"
tomasmontero,11,22:08,2014,47:25,2015,1:59:45,2015,,,0 mi,0,0 hrs,0 ft
andreatencio,11,30:14,2015,1:06:35,2015,2:38:17,2017,,,44 mi,9,9 hrs,925 ft
dianapiona,11,27:28,2016,1:01:20,2016,2:15:47,2016,,,348 mi,74,67 hrs,"6,502 ft"
Javier_Montilla,11,25:34,2017,53:12,2017,1:59:35,2017,,,611 mi,101,97 hrs,"16,766 ft"
Josemiguelruizdurango,11,24:24,2017,52:09,2017,1:52:06,2017,,,908 mi,143,145 hrs,"17,392 ft"
LizandraZ,11,21:19,2016,47:27,2016,1:44:32,2017,,,794 mi,158,149 hrs,"18,552 ft"
RobinsonF,11,12:06,2015,52:26,2017,1:54:32,2017,4:20:42,2015,446 mi,66,73 hrs,"8,094 ft"
SandroMcbo,11,22:21,2015,45:46,2015,1:38:00,2015,3:39:45,2015,418 mi,75,62 hrs,"6,498 ft"
ralphchandler05,11,26:17,2015,48:57,2015,1:58:36,2015,4:21:20,2015,944 mi,202,182 hrs,"14,255 ft"
Cristian_Bieder,11,21:43,2018,45:06,2018,1:44:57,2017,4:33:27,2016,"3,725 mi",329,329 hrs,"39,570 ft"
jalbertob,11,23:32,2017,48:52,2017,1:46:03,2014,3:55:44,2017,"3,488 mi",284,318 hrs,"52,861 ft"
luisfumero24,11,,,,,,,3:40:49,2016,"2,181 mi",248,233 hrs,"80,535 ft"
lhawk14,2,25:49,2017,53:52,2017,2:05:31,2017,5:10:13,2017,602 mi,133,108 hrs,"5,994 ft"
kelmaugo,3,25:23,2016,58:16,2016,2:10:27,2016,,,452 mi,111,77 hrs,"11,034 ft"
Adrianne_Dukes,4,34:27,2017,1:12:36,2017,2:48:40,2017,,,425 mi,195,95 hrs,"4,039 ft"
AliceBeary,6,27:20,2014,57:39,2014,2:09:38,2016,5:54:34,2013,628 mi,133,128 hrs,"5,875 ft"
b98e4305-0b17-41c6-9b8d-0bf7d0d6d670,9,49:53,2017,1:51:24,2017,4:17:51,2017,9:26:06,2017,61 mi,108,128 hrs,"9,980 ft"
jbspartan,10,22:10,2015,47:52,2015,1:45:26,2015,5:18:50,2017,815 mi,202,177 hrs,"47,922 ft"
Spartan0525,11,20:24,2017,45:19,2017,1:41:38,2017,4:55:48,2017,722 mi,115,137 hrs,"43,415 ft"
wolny10,11,20:54,2017,51:11,2015,1:36:10,2016,,,703 mi,158,191 hrs,"88,878 ft"
08b88043-7484-49d7-a312-9b40cb472284,11,23:40,2017,54:24,2017,2:12:18,2017,,,793 mi,152,139 hrs,"51,756 ft"
SaiyanBeast,11,29:12,2018,1:29:13,2018,3:29:04,2018,,,"1,281 mi",535,381 hrs,"127,146 ft"
OCRHack,11,20:44,2018,46:04,2018,2:40:46,2017,8:36:17,2017,480 mi,141,122 hrs,"43,246 ft"
SpartanDash,11,24:54,2016,59:58,2017,2:14:17,2017,,,246 mi,46,58 hrs,"26,847 ft"
Donna77,11,27:07,2017,54:42,2017,2:05:02,2016,4:27:08,2015,"1,213 mi",277,263 hrs,"24,830 ft"
ScubaMarkP,11,23:06,2016,50:19,2016,1:53:26,2016,4:32:57,2016,768 mi,200,254 hrs,"262,639 ft"
Warfire,11,24:15,2016,55:42,2017,2:01:11,2017,5:32:15,2017,"1,309 mi",361,345 hrs,"14,412 ft"
e4457400-1de5-4fd6-8c7f-6ceaf72fc0d1,11,23:35,2017,1:07:14,2017,3:28:03,2017,11:53:11,2017,511 mi,144,150 hrs,"79,267 ft"
rcotton1064,11,26:24,2013,59:43,2013,2:13:41,2013,,,341 mi,46,63 hrs,"4,719 ft"
Ryan_SGX_OTG,11,30:48,2016,1:32:07,2017,6:05:35,2016,,,137 mi,51,50 hrs,"9,545 ft"
OCRslayer,11,22:42,2017,46:03,2017,1:40:08,2017,,,516 mi,167,159 hrs,"40,728 ft"
LeftyKapanadze,11,19:01,2017,41:23,2017,1:35:13,2017,,,"1,796 mi",240,266 hrs,"129,491 ft"
robromansvoice,11,28:10,2015,58:47,2015,2:11:31,2015,5:24:13,2015,278 mi,68,94 hrs,"27,173 ft"
lnwbw,11,28:16,2017,58:05,2017,2:09:08,2017,4:56:50,2016,446 mi,65,77 hrs,"1,494 ft"
GatesB,9,22:45,2017,49:30,2017,1:45:54,2017,4:05:21,2017,"1,556 mi",286,249 hrs,"16,842 ft"
Track_Star_Alex,10,20:41,2017,42:48,2017,1:38:58,2017,,,"1,781 mi",385,355 hrs,"15,966 ft"
almaciejewski,10,21:20,2013,46:47,2013,1:43:42,2014,3:51:39,2014,"1,349 mi",423,203 hrs,"9,326 ft"
Abby1221,11,28:28,2015,1:01:27,2016,2:11:09,2015,,,69 mi,9,13 hrs,"1,095 ft"
amandayagi,11,24:00,2017,55:44,2017,2:04:41,2018,5:01:45,2015,,,,
AmyACNP,11,30:35,2013,1:10:40,2013,2:31:00,2014,,,39 mi,17,13 hrs,534 ft
asquintella,11,22:17,2016,45:01,2016,1:36:04,2012,3:46:16,2012,223 mi,72,63 hrs,"12,451 ft"
angelo.calcagnini,11,19:33,2012,39:53,2014,1:28:48,2014,3:29:57,2016,"4,371 mi",269,391 hrs,"189,737 ft"
BrenNewsham,11,27:50,2015,1:00:22,2012,2:13:36,2014,5:20:41,2015,168 mi,45,30 hrs,"2,209 ft"
carmitano,11,24:00,2015,51:56,2015,1:56:50,2016,4:51:45,2015,671 mi,211,127 hrs,"10,642 ft"
cearenasba,11,,,,,1:34:55,2015,3:12:52,2016,"1,791 mi",200,216 hrs,"53,284 ft"
IGOOL8,11,26:17,2017,57:33,2017,2:16:57,2016,5:07:37,2016,227 mi,53,40 hrs,"13,376 ft"
edsonis,10,16:33,2017,36:00,2017,1:25:11,2013,,,946 mi,291,107 hrs,"31,745 ft"
seatonsr,11,19:07,2016,40:06,2016,1:28:17,2016,3:01:57,2016,"1,155 mi",313,144 hrs,"17,828 ft"
harristsafaras,10,20:39,2017,48:26,2017,1:46:54,2017,,,510 mi,171,103 hrs,"28,384 ft"
IsaacWhitley,10,19:13,2016,39:23,2013,1:27:59,2017,3:22:02,2014,"1,251 mi",228,189 hrs,"23,714 ft"
jwporter81,11,21:34,2016,,,1:38:53,2011,3:29:15,2014,"1,389 mi",179,196 hrs,"22,333 ft"
proslyn,11,20:58,2013,42:03,2011,1:29:27,2016,3:09:09,2015,894 mi,106,121 hrs,"44,523 ft"
abeskies,11,21:36,2015,35:07,2016,1:28:22,2016,,,766 mi,237,97 hrs,"41,334 ft"
idontneednostinkingdisplayname,10,23:10,2016,47:28,2016,1:47:51,2016,3:49:35,2016,"2,214 mi",337,371 hrs,"34,880 ft"
jennjenjorgensen,10,30:00,2014,1:10:09,2017,2:26:32,2017,,,627 mi,202,152 hrs,"4,413 ft"
CrewCop,11,24:42,2016,41:29,2017,1:34:32,2017,,,649 mi,76,95 hrs,"25,072 ft"
_GRU_,11,23:14,2013,45:26,2011,1:45:21,2011,4:48:59,2012,"4,044 mi",579,510 hrs,"110,582 ft"
Shapeupcupcake,11,28:50,2018,58:09,2014,2:06:43,2014,4:40:20,2015,"1,171 mi",477,297 hrs,"11,084 ft"
Leandro_pbarbosa,11,22:01,2017,47:19,2016,1:42:27,2017,3:42:13,2017,895 mi,104,145 hrs,"46,713 ft"
Rujubhatia,11,29:24,2017,1:03:50,2016,2:31:53,2017,,,78 mi,27,14 hrs,255 ft
jesseruby,11,18:37,2018,37:03,2017,1:28:35,2018,3:24:32,2017,"2,509 mi",582,387 hrs,"16,445 ft"
surfnaked77,11,35:00,2014,1:13:25,2014,3:11:10,2016,,,210 mi,52,68 hrs,"7,148 ft"
MarieWebb,10,27:56,2016,1:01:08,2016,2:21:38,2015,4:59:41,2015,"1,100 mi",254,206 hrs,"3,617 ft"
Billy1967,11,21:50,2017,44:29,2016,1:41:23,2017,3:57:42,2016,825 mi,117,117 hrs,"22,439 ft"
DeniseDwyer,11,23:27,2016,51:09,2016,1:48:39,2016,4:57:15,2016,"1,795 mi",591,348 hrs,"39,919 ft"
shafernoel,11,17:45,2017,36:58,2017,1:26:26,2017,3:14:11,2017,"3,337 mi",550,485 hrs,"30,226 ft"
GobyRay,11,19:45,2017,42:37,2017,1:30:08,2016,3:17:37,2016,"1,578 mi",231,179 hrs,"12,786 ft"
cbeautyinmotion,11,5:32.3,2016,27:38,2016,1:19:50,2016,3:58:16,2016,679 mi,100,107 hrs,"15,569 ft"
drmurphey,11,18:41,2017,39:16,2016,1:27:02,2017,3:09:17,2017,"1,399 mi",214,179 hrs,"27,763 ft"
EricOhioSports,11,16:40,2016,39:55,2017,1:28:44,2017,,,"1,350 mi",259,197 hrs,"81,903 ft"
IanHansen,11,21:08,2012,49:36,2017,1:42:04,2012,4:11:37,2017,548 mi,123,88 hrs,"24,172 ft"
The-Pete,11,22:01,2017,45:39,2018,1:37:13,2018,4:01:25,2015,503 mi,87,82 hrs,"12,058 ft"
Yoan.G-83,11,18:20,2017,39:22,2015,1:26:30,2017,3:04:30,2016,"2,742 mi",373,414 hrs,"258,263 ft"
rhettandy,10,29:53,2015,1:01:29,2015,2:22:19,2015,,,"2,630 mi",230,225 hrs,"72,596 ft"
Adam_Barnes,11,20:13,2017,41:20,2017,1:44:38,2017,,,"3,086 mi",685,545 hrs,"36,191 ft"
Nester54,11,17:48,2015,43:06,2015,1:37:46,2016,,,401 mi,65,58 hrs,"20,522 ft"
Peterultratrail1967,11,20:54,2016,42:12,2016,1:33:40,2016,3:54:56,2017,"1,826 mi",211,303 hrs,"155,588 ft"
sundayrunner,11,19:59,2014,41:34,2016,1:37:33,2017,,,781 mi,147,106 hrs,"47,517 ft"
kimbleslice,10,23:06,2016,47:25,2016,1:46:31,2016,,,321 mi,52,46 hrs,"4,387 ft"
DougJe,9,23:37,2016,51:08,2016,1:53:38,2016,,,445 mi,57,53 hrs,"4,791 ft"
ErinA52,9,23:23,2016,48:43,2017,1:45:25,2017,4:00:17,2016,"2,398 mi",462,423 hrs,"18,968 ft"
HerbHedgecock,10,33:19,2017,1:12:35,2017,4:35:08,2016,,,"1,853 mi",421,663 hrs,"69,700 ft"
AlicjaGrace,11,25:54,2018,59:15,2017,2:10:03,2017,4:25:25,2017,"2,062 mi",313,532 hrs,"198,370 ft"
Takingmylifeback,11,35:50,2016,1:14:00,2017,2:37:00,2017,,,,,,
f3af63c8-0418-4fbd-b6eb-6a9c36b85a7d,11,26:22,2018,56:51,2018,2:05:58,2018,,,653 mi,192,131 hrs,"20,489 ft"
8faaf542-6e6c-48e2-a785-079d70698edb,11,24:21,2017,53:54,2017,2:01:38,2017,,,872 mi,328,195 hrs,"13,312 ft"
FlaviaQ,11,32:30,2016,1:10:07,2016,2:38:01,2016,,,320 mi,200,115 hrs,"7,395 ft"
gabbynormal,11,24:18,2017,52:56,2017,1:57:32,2016,4:41:09,2016,"1,438 mi",316,245 hrs,"53,189 ft"
c6762757-49fe-4165-bbc4-eccf1cc34127,11,29:36,2017,1:00:40,2017,2:12:04,2017,4:52:37,2017,"1,961 mi",167,402 hrs,"105,153 ft"
hmuegge,11,7:48.7,2017,51:01,2017,46:32,2017,3:25:21,2014,"7,299 mi",483,695 hrs,"490,908 ft"
JennDavis2016,11,27:14,2016,58:56,2017,2:07:26,2017,4:41:59,2018,801 mi,250,186 hrs,"4,641 ft"
pavement_prncess,11,26:37,2017,57:50,2016,2:10:12,2016,5:04:37,2016,580 mi,97,109 hrs,"17,246 ft"
Keep.Smyelin.Runner,11,22:45,2017,46:01,2017,1:45:17,2017,3:54:31,2016,731 mi,127,125 hrs,"31,499 ft"
MMasin,11,18:06,2015,40:42,2017,1:30:49,2016,,,"4,222 mi",425,387 hrs,"88,619 ft"
edcollins,11,34:15,2017,1:06:10,2016,2:28:21,2016,7:14:52,2017,"3,338 mi",633,863 hrs,"131,022 ft"
SteelCityPA,11,28:26,2017,1:05:42,2017,2:37:22,2016,,,"1,387 mi",500,341 hrs,"35,692 ft"
Danisalama,11,23:23,2018,48:50,2018,1:52:42,2018,3:53:27,2017,"1,050 mi",175,167 hrs,"26,635 ft"
makemelaaaugh,11,27:19,2016,1:01:02,2014,2:17:31,2014,,,228 mi,64,43 hrs,"2,710 ft"
Erin41,11,,,,,1:45:12,2016,,,354 mi,69,65 hrs,"10,537 ft"
JorgeWEspinozaM,11,11:46,2017,25:46,2017,1:57:19,2016,4:54:58,2016,456 mi,78,81 hrs,"24,511 ft"
jackjardim,11,17:47,2017,36:39,2017,1:22:40,2017,2:56:16,2017,"1,278 mi",187,173 hrs,"25,905 ft"
jesus469,11,19:33,2016,41:59,2017,1:38:03,2017,3:52:36,2017,813 mi,151,84 hrs,"25,478 ft"
juanjoseraniolo,11,19:34,2017,39:59,2016,1:33:00,2016,3:17:49,2017,"2,094 mi",315,269 hrs,"24,698 ft"
Lcontreras19,11,22:11,2017,46:02,2017,1:43:23,2017,4:00:06,2017,"1,008 mi",229,163 hrs,"66,328 ft"
Mejay,11,31:40,2017,1:06:20,2017,2:26:11,2017,,,633 mi,209,198 hrs,"3,505 ft"
DevilDog1775,11,20:47,2015,42:41,2015,1:31:36,2015,3:28:44,2014,"1,651 mi",390,262 hrs,"84,543 ft"
AlyxUlbrich,11,22:12,2016,50:30,2017,1:58:47,2016,4:06:26,2016,"2,637 mi",744,664 hrs,"247,782 ft"
Biboudoo,11,12:26,2017,26:43,2017,1:02:58,2017,2:20:54,2017,829 mi,188,148 hrs,"34,195 ft"
BKflemm,11,22:14,2016,46:35,2016,2:11:21,2015,4:46:04,2015,"1,052 mi",58,126 hrs,"46,640 ft"
Bsmith4748,11,27:38,2017,1:02:12,2016,2:36:04,2016,,,218 mi,56,42 hrs,"4,373 ft"
runlinux,11,17:56,2016,39:04,2016,1:26:35,2016,3:14:05,2015,"1,025 mi",194,135 hrs,"51,762 ft"
ebyrge,11,25:44,2016,51:09,2016,1:58:57,2016,4:42:37,2015,673 mi,181,138 hrs,"8,461 ft"
Frostyfeet_907,11,24:01,2013,49:41,2013,1:52:32,2013,4:45:48,2013,353 mi,196,87 hrs,"11,788 ft"
SurferJohn,11,23:09,2016,47:41,2017,1:51:13,2017,,,"3,110 mi",181,465 hrs,"347,373 ft"
KZig1,11,18:51,2016,43:42,2016,1:43:06,2016,4:20:09,2016,"2,906 mi",954,463 hrs,"45,241 ft"
Luukimmy,11,28:19,2016,1:01:59,2016,2:14:32,2016,4:42:22,2017,76 mi,17,14 hrs,"3,119 ft"
NickiKucala,11,29:07,2016,,,2:43:50,2016,,,832 mi,129,148 hrs,"8,309 ft"
RafaelAlves2157,11,18:01,2017,40:27,2017,1:32:55,2017,,,"1,071 mi",171,137 hrs,"25,752 ft"
Irongirl777,11,22:52,2016,52:16,2017,1:55:35,2017,4:13:05,2017,"3,022 mi",274,282 hrs,"84,408 ft"
RunnergirlD,11,27:22,2017,57:37,2015,2:09:56,2017,,,632 mi,188,107 hrs,"17,321 ft"
steph132,11,18:02,2017,34:47,2013,1:22:28,2017,2:38:26,2011,"8,501 mi",656,704 hrs,"389,260 ft"
Tlewis24,11,25:15,2016,53:19,2015,1:57:52,2015,4:27:04,2012,840 mi,235,235 hrs,"49,914 ft"
Malay_NOLA,11,34:43,2016,1:01:47,2016,2:09:51,2016,5:59:34,2017,336 mi,64,64 hrs,"3,250 ft"
-Remus-,11,20:41,2013,44:54,2014,1:42:13,2013,,,255 mi,70,50 hrs,"15,190 ft"
Alexander-Nuske,11,22:26,2017,45:56,2017,1:51:19,2017,3:48:31,2017,589 mi,87,93 hrs,"4,847 ft"
pamraz,11,32:59,2014,1:07:21,2014,2:31:12,2014,,,524 mi,171,105 hrs,"11,426 ft"
Boscott73,11,23:03,2014,48:56,2014,1:52:25,2014,4:45:32,2013,301 mi,134,106 hrs,"11,939 ft"
D.Knowles,11,24:14,2016,49:53,2016,1:50:16,2017,,,"1,085 mi",415,185 hrs,"6,483 ft"
divad1978,11,20:17,2011,,,1:41:20,2011,3:56:16,2010,"1,013 mi",184,184 hrs,"41,011 ft"
Jasbir_Singh_Vegie_Runner,11,23:04,2017,47:42,2017,2:25:59,2017,,,361 mi,123,94 hrs,"4,137 ft"
AmyWilde68,11,29:43,2013,1:36:04,2015,2:10:25,2013,,,157 mi,76,40 hrs,"1,431 ft"
grahgj63,11,25:54,2010,1:07:34,2008,2:25:25,2008,,,125 mi,76,36 hrs,0 ft
niclas.77,11,19:35,2018,40:06,2018,1:32:12,2015,3:31:10,2015,"4,176 mi",754,403 hrs,"129,999 ft"
soveri,11,31:30,2015,1:06:42,2015,2:43:20,2016,,,0 mi,0,0 hrs,0 ft
HAMSTERDHEM,11,16:04,2016,43:47,2016,1:48:20,2017,,,"2,114 mi",245,379 hrs,"84,226 ft"
QINGTONG,11,19:23,2016,44:02,2015,1:52:18,2016,4:11:51,2016,456 mi,49,70 hrs,"9,797 ft"
VG-870,11,26:22,2017,1:00:47,2017,2:10:38,2017,,,"1,541 mi",234,186 hrs,"23,081 ft"
SeanDouglas71,11,26:47,2017,56:46,2016,2:19:29,2017,,,643 mi,210,113 hrs,"10,407 ft"
barryfm,11,26:58,2018,1:11:58,2018,2:36:35,2016,6:34:50,2016,"1,676 mi",439,388 hrs,"23,989 ft"
Bfawks,11,29:37,2016,1:03:45,2016,2:16:55,2016,4:53:46,2016,251 mi,109,67 hrs,"1,906 ft"
runwithcarrie,11,26:42,2016,50:50,2016,2:28:40,2017,,,58 mi,18,11 hrs,"1,020 ft"
JillPennington74,11,27:32,2017,59:21,2017,2:21:36,2017,5:25:38,2016,447 mi,77,87 hrs,"3,315 ft"
katrunner3,11,33:24,2018,1:07:32,2017,2:34:40,2016,5:56:50,2017,"1,096 mi",407,244 hrs,"12,677 ft"
keenaruntherace,11,21:24,2016,46:51,2016,1:43:16,2016,3:33:46,2015,"1,495 mi",322,292 hrs,"107,289 ft"
Lizflee,11,26:21,2013,54:58,2013,1:59:50,2013,4:46:07,2015,383 mi,71,64 hrs,"1,240 ft"
MissieJacobson,11,24:25,2016,50:53,2016,1:55:03,2017,4:28:46,2017,"1,838 mi",509,316 hrs,"29,200 ft"
Reone,11,27:06,2014,58:56,2016,2:09:49,2017,4:45:04,2014,698 mi,161,120 hrs,"2,607 ft"
fmoats,11,24:34,2016,51:13,2017,1:49:38,2017,4:41:32,2017,"1,550 mi",221,210 hrs,"123,131 ft"
Cyclingtam,11,,,1:23:44,2016,3:24:54,2016,,,"1,425 mi",213,225 hrs,"19,233 ft"
jasonericbass,11,23:48,2011,50:44,2015,1:50:51,2015,4:18:29,2015,64 mi,22,14 hrs,651 ft
LoriRatkai,11,29:59,2017,1:05:26,2017,2:23:38,2017,,,202 mi,56,53 hrs,"6,648 ft"
mrspurr,11,24:45,2016,53:37,2016,1:55:45,2016,4:08:23,2016,725 mi,162,145 hrs,"11,397 ft"
PerK66,11,25:34,2016,53:22,2016,2:03:51,2017,4:39:52,2017,"1,173 mi",164,198 hrs,"46,455 ft"
PinkGraffiti,11,30:50,2017,1:16:21,2017,3:00:04,2017,6:35:16,2017,479 mi,81,114 hrs,"5,534 ft"
hmendoza56,11,28:54,2017,1:03:40,2016,2:13:33,2016,,,316 mi,129,79 hrs,"9,374 ft"
NikkiLogsdon,11,23:29,2017,49:55,2017,1:56:31,2017,4:08:28,2017,"1,423 mi",269,220 hrs,"76,217 ft"
CassieYoda,10,31:09,2015,1:06:19,2012,2:27:46,2016,5:30:32,2014,501 mi,168,122 hrs,"2,539 ft"
cl_tri,10,19:17,2015,40:19,2016,1:29:43,2016,3:18:31,2016,"3,987 mi",250,291 hrs,"101,344 ft"
GloriaPR73,10,28:08,2017,59:54,2017,2:25:14,2017,6:04:55,2017,754 mi,158,165 hrs,"20,984 ft"
Jon1061,11,20:22,2014,46:10,2014,1:38:24,2015,3:39:05,2014,"2,243 mi",538,442 hrs,"194,165 ft"
KiltedRunner,11,25:03,2015,1:03:53,2014,2:22:23,2013,,,141 mi,33,18 hrs,"1,713 ft"
Ludvicek,11,,,,,1:37:00,2017,,,,,,
LindsayMD,11,34:22,2015,1:12:26,2015,2:48:02,2015,,,368 mi,79,82 hrs,"4,866 ft"
MLifeTeachings,11,25:05,2016,56:44,2016,2:02:32,2016,,,511 mi,97,112 hrs,"8,806 ft"
s_mckel410,11,37:10,2015,1:10:04,2015,2:22:44,2013,,,"1,985 mi",315,318 hrs,"44,402 ft"
GMDietz,11,28:44,2016,59:34,2016,2:11:29,2016,,,101 mi,74,43 hrs,"1,910 ft"
900f0d90-698a-4fc4-befb-714be8512325,11,40:30,2017,1:31:01,2017,3:14:58,2017,,,56 mi,21,20 hrs,"2,293 ft"
redbike998,11,23:07,2016,47:07,2016,1:41:28,2016,,,520 mi,114,74 hrs,"17,254 ft"
JenCrump,11,5:12.1,2017,20:56,2017,3:19:03,2017,,,149 mi,25,40 hrs,"10,440 ft"
Jrh1323,11,16:58,2017,46:03,2017,1:50:11,2016,3:56:50,2017,"2,138 mi",273,344 hrs,"21,095 ft"
KaraLan,11,34:38,2017,1:11:46,2017,3:00:23,2017,,,647 mi,351,190 hrs,"14,708 ft"
MaidaK28,11,,,1:00:47,2017,2:13:02,2017,,,743 mi,354,182 hrs,294 ft
Maley1974,11,3:58.6,2017,47:08,2017,3:00:03,2017,,,578 mi,148,124 hrs,"36,040 ft"
Sdwcam01,11,23:18,2017,46:47,2017,1:55:54,2017,11:04:32,2017,841 mi,421,359 hrs,"105,830 ft"
Westfall4,11,32:40,2015,,,2:29:09,2015,,,422 mi,254,121 hrs,"9,564 ft"
juliethewho,11,38:03,2017,1:19:38,2017,3:03:32,2017,,,533 mi,155,165 hrs,"9,948 ft"
AdelioDb,11,2:38.4,2015,5:51.4,2017,13:42,2017,47:52,2016,"1,759 mi",367,505 hrs,"45,449 ft"
67cc4a3f-7df1-43d2-81e4-2fe593374bde,11,20:22,2018,48:12,2017,1:45:38,2017,,,409 mi,84,62 hrs,"19,549 ft"
erin.vagelatos,11,29:35,2017,1:01:52,2015,2:17:31,2016,5:31:11,2017,270 mi,92,78 hrs,"8,977 ft"
3c95f6d0-fff1-434c-afc1-de0f077388ae,11,31:35,2017,1:04:00,2018,2:50:51,2018,,,,,,
4a7a7202-f34e-4622-b1f9-f6fd517013ab,11,22:55,2018,48:08,2017,1:57:12,2017,,,"3,342 mi",385,248 hrs,"55,232 ft"
lunsti,11,,,1:06:08,2016,1:56:42,2017,,,"5,051 mi",282,760 hrs,"84,951 ft"
wangjun2006,11,19:53,2016,40:14,2016,1:25:48,2016,3:07:22,2016,477 mi,47,68 hrs,"21,200 ft"
SLBryant,11,30:36,2015,1:03:54,2017,2:33:23,2017,5:39:07,2017,899 mi,331,180 hrs,"7,477 ft"
cindycarlson,10,26:54,2016,56:21,2017,1:58:52,2014,4:24:10,2013,"1,807 mi",247,478 hrs,"181,669 ft"
ClintSeager,11,,,,,,,3:37:35,2013,81 mi,12,12 hrs,"1,163 ft"
dkewatson,11,28:00,2016,57:19,2016,2:27:09,2016,,,99 mi,19,18 hrs,"6,670 ft"
HBSnail,11,20:48,2015,43:19,2015,1:34:58,2016,3:22:39,2013,"1,698 mi",333,269 hrs,"60,103 ft"
JimmyZombie,11,25:02,2017,55:55,2017,2:08:22,2017,4:39:27,2017,"1,254 mi",214,293 hrs,"96,256 ft"
rmgreenesq,11,25:01,2015,57:44,2014,1:57:26,2015,4:27:46,2017,"1,269 mi",197,140 hrs,"56,296 ft"
rperryspct,11,24:12,2016,50:53,2017,1:49:34,2016,,,"2,058 mi",385,221 hrs,"36,456 ft"
jcoins,11,25:03,2012,54:50,2015,1:59:04,2011,5:24:22,2014,0 mi,0,0 hrs,0 ft
kgoneos,11,21:40,2015,43:49,2015,,,3:53:20,2016,18 mi,10,3 hrs,325 ft
Maniac9617,11,25:26,2016,52:43,2016,1:53:27,2016,4:26:00,2015,391 mi,104,74 hrs,"7,451 ft"
OLLIausLeipzig,11,21:33,2017,43:35,2017,1:38:16,2016,,,"1,857 mi",325,513 hrs,"75,271 ft"
PointTheGun,11,23:37,2016,49:30,2017,1:51:59,2016,,,"1,614 mi",125,132 hrs,"57,018 ft"
timothychuo,11,26:03,2016,59:30,2016,2:23:41,2016,,,0 mi,0,0 hrs,0 ft
akelley728!,11,22:09,2017,47:02,2016,1:40:27,2017,4:12:02,2017,"1,120 mi",186,216 hrs,"12,684 ft"
cr8tiverainbow,11,26:21,2016,57:45,2016,2:10:24,2016,5:28:20,2016,714 mi,116,151 hrs,"5,103 ft"
ILKeller,11,34:14,2015,1:13:33,2016,2:41:14,2015,6:15:00,2016,48 mi,8,9 hrs,274 ft
sherry-irun4junior,11,40:16,2017,1:22:59,2017,3:29:09,2017,,,739 mi,207,188 hrs,"11,246 ft"
smurf1993,10,21:35,2016,45:44,2015,1:47:43,2015,3:27:36,1989,"1,387 mi",430,289 hrs,"3,231,562 ft"
acruzzer32,11,21:51,2016,48:35,2016,1:43:22,2013,4:05:55,2013,543 mi,98,99 hrs,"36,939 ft"
runrandawgrun,11,20:25,2014,,,,,3:25:43,2015,"1,876 mi",292,244 hrs,"73,958 ft"
liasoul,11,20:43,2015,43:15,2013,1:33:26,2014,3:23:37,2015,"2,703 mi",460,580 hrs,"290,557 ft"
